id_review,caption,timestamp,rating,username,n_review_user,n_photo_user,url_user
ChZDSUhNMG9nS0VJQ0FnSURBemNTZ0RBEAEaFlFzU2VveEttR3hOVl83SW1Tc2paRWc,"Je suis rentré puis je suis sortie : Aucun vendeur à ma rencontre ""j'ai poiroté 15 minutes""",il y a 2 ans,2019-09-16 11:35:18.615589,2 étoiles,Renaud Lacan,0,0,https://www.google.com/maps/contrib/116963901453235027197/reviews?hl=fr-FR
ChdDSUhNMG9nS0VJQ0FnSURBakpYd3NRRRABGhY5MjJvVGQwWDRGOUhIN2toRExzNVNn,"Très serviables, réactifs, et arrangeants",il y a 2 ans,2019-09-16 11:35:18.615589,5 étoiles,Yvette DENAIN,0,0,https://www.google.com/maps/contrib/113986428936068514714/reviews?hl=fr-FR
ChZDSUhNMG9nS0VJQ0FnSURnemFQWk53EAEaFlI3VGFEVVUxSjZibzEwaDVmTXlVT2c,"une heure d'attente, vendeurs disant des choses contraire aux conseillers téléphoniques sur le 3900. service catastrophique!",il y a 2 ans,2019-09-16 11:35:18.615589,1 étoile,Antoine ROUSSEAU,0,0,https://www.google.com/maps/contrib/112646223999899245666/reviews?hl=fr-FR
ChZDSUhNMG9nS0VJQ0FnSURnZzlIbkRREAEaFkRKRE0zWlNJSW1VZ3MxUnRKb3hwZ0E,,il y a 2 ans,2019-09-16 11:35:18.615589,4 étoiles,Ghislain Rigolot,0,0,https://www.google.com/maps/contrib/102398793609829161587/reviews?hl=fr-FR
ChZDSUhNMG9nS0VJQ0FnSUNRb19lcWFREAEaFmhwbVhQTUxEVEE2S2pTNE80WFhjUmc,Sympas,il y a 2 ans,2019-09-16 11:35:18.615589,4 étoiles,Sezam75 S,0,0,https://www.google.com/maps/contrib/107781176861870240460/reviews?hl=fr-FR
ChZDSUhNMG9nS0VJQ0FnSUN3bmREV0dREAEaFmpwMzIxS0FOOFMySER1RVBXdzhieGc,"(Traduit par Google) Apporté une carte SIM prépayée ici pour 10 euros, plus tard, je trouve sur leur site web que la carte SIM ne devrait coûter 3,9.  (Original) Brought a prepaid SIM card here for 10 euros, later I found on their website that the SIM should only cost 3.9.",il y a 2 ans,2019-09-16 11:35:18.615589,2 étoiles,Nicholas Tang,0,0,https://www.google.com/maps/contrib/109754437016241481909/reviews?hl=fr-FR
ChdDSUhNMG9nS0VJQ0FnSUNnamVUSl9RRRABGhZadFJjdE5EZ0FlcXFwMl9XaEd6WUJR,Comme toujours chez orange une attente longue et un personnel pas toujours agréable.,il y a 2 ans,2019-09-16 11:35:18.631189,2 étoiles,Matthieu Laurens,0,0,https://www.google.com/maps/contrib/109377308904362342473/reviews?hl=fr-FR
ChdDSUhNMG9nS0VJQ0FnSUNBck5ibG93RRABGhYtREt0b0Z1cURtZ3NoblU5TGlzbDB3,Propreté. Compétence. Accueil cadre agréable  top ! ,il y a 2 ans,2019-09-16 11:35:18.631189,4 étoiles,Philippe Griolet,0,0,https://www.google.com/maps/contrib/103393789973268700485/reviews?hl=fr-FR
ChdDSUhNMG9nS0VJQ0FnSUNBb0pQOHVBRRABGhYxeThlX1I0LUxkXzhpQXFxOGx1eFNn,,il y a 2 ans,2019-09-16 11:35:18.631189,5 étoiles,Raphael BRIGHI,0,0,https://www.google.com/maps/contrib/103485704387964789647/reviews?hl=fr-FR
ChdDSUhNMG9nS0VJQ0FnSUN3dEw2NXBRRRABGhY3Z2kyaEhDemRjbmZTMThoX2ZVc1FR,,il y a 2 ans,2019-09-16 11:35:18.631189,1 étoile,Julien Varenne,0,0,https://www.google.com/maps/contrib/108499956977107606666/reviews?hl=fr-FR
ChZDSUhNMG9nS0VJQ0FnSURBNU5ITUd3EAEaFmpvUGp1TkFGN242RXpMQ0tsbU53ZGc,,il y a 2 ans,2019-09-16 11:35:18.631189,1 étoile,Eva Ntormousi,0,0,https://www.google.com/maps/contrib/101824471496210346539/reviews?hl=fr-FR
ChdDSUhNMG9nS0VJQ0FnSUNnMW9LOWlnRRABGhZXSThmS3Myel9uUHlqY08wQlV2WWln,"Je suis entrée dans la boutique à 18h01, ce vendredi. Je précise que la boutique ferme à 19h. 4 vendeurs étaient en train de parler de la pluie et du sale temps et j'étais la seule cliente. Il a fallu que je me manifeste (toux ostensible, soupirs) pour que l'un d'eux daigne se préoccuper de ma présence. Je désirais changer de mobile (je précise que je suis cliente Orange depuis au moins 10 ans) et mon budget a sans doute paru dérisoire à la personne qui a eu la grande bonté de s'occuper de moi. J'ai voulu prendre 5 minutes pour réfléchir dans la boutique. Mon choix s'est finalement porté sur un mobile, j'ai une fois de plus essayé d'attirer l'attention d'un vendeur. Aucun d'eux n'a levé les yeux vers moi. Bilan des courses : devant la pauvreté du choix d'appareils, l'absence totale d'avantages réservés aux ""vieux"" clients, ma décision est prise. Tous les 2 ans, je changerai de fournisseur. Demain, je file chez SFR. On est obligé de mettre une étoile pour publier un avis, donc je la mets, mais le coeur n'y est pas.",il y a 2 ans,2019-09-16 11:35:18.631189,1 étoile,Emmanuelle BOILLOT,0,0,https://www.google.com/maps/contrib/116775738422942850422/reviews?hl=fr-FR
ChZDSUhNMG9nS0VJQ0FnSURBa1kzcFJ3EAEaFm0xOVBESW4zZ1FXQm9BUHRSMmU5MlE,,il y a 2 ans,2019-09-16 11:35:18.631189,1 étoile,Jean-Tristan Camenen,0,0,https://www.google.com/maps/contrib/115575555477499141145/reviews?hl=fr-FR
ChdDSUhNMG9nS0VJQ0FnSUN3d09XS3ZnRRABGhZMXzVHeFJZSHVvQzk4X1dYc0hMSHBB,Personnel accueillant mais pas mal d'attente,il y a 3 ans,2019-09-16 11:35:18.631189,3 étoiles,Edern Poisson,0,0,https://www.google.com/maps/contrib/109381195488713686520/reviews?hl=fr-FR
ChdDSUhNMG9nS0VJQ0FnSUN3bl9pNmdRRRABGhZjOE9xNDZWeEpoMjlyN21tWDBweXNB,,il y a 3 ans,2019-09-16 11:35:18.631189,3 étoiles,Mathias Latournerie,0,0,https://www.google.com/maps/contrib/102730722620065373031/reviews?hl=fr-FR
ChZDSUhNMG9nS0VJQ0FnSUN3bkx1UFN3EAEaFnNnSXI4dDRHLXhoNElEcE94VG43cUE,les gens très désagréable qui vous traitent comme vous êtes débile. à éviter.,il y a 3 ans,2019-09-16 11:35:18.631189,1 étoile,Samantha Hilliard,0,0,https://www.google.com/maps/contrib/118192253398604094802/reviews?hl=fr-FR
ChdDSUhNMG9nS0VJQ0FnSUNnMkthLXlBRRABGhZtVlBxcWJwRFFRc1Zwam94RjAtV19n,,il y a 4 ans,2019-09-16 11:35:18.631189,5 étoiles,Sebastien Defrance,0,0,https://www.google.com/maps/contrib/106564525522381795299/reviews?hl=fr-FR
ChZDSUhNMG9nS0VJQ0FnSUNBOXE2bmRBEAEaFmJPQXJZWVZBelJLbWZEV3d3QzFJa2c,"A fuire !  Accueil pas clair, désorganisés, lents, ils reçoivent les gens dans le désordre le plus total ! Résultat : plus d'une 1/2h d'attente ! ",il y a 4 ans,2019-09-16 11:35:18.646789,1 étoile,Marc M,0,0,https://www.google.com/maps/contrib/101077094080616038613/reviews?hl=fr-FR
ChdDSUhNMG9nS0VJQ0FnSUMwdUlhazdBRRABGhZhYXpyay11eHNZMWdNSU1JNnNud1dB,"Client orange depuis des années, je venais juste me renseigner sur les prix pour un changement mobile avec mon forfait.  La boutique refuse de me recevoir car je n’avais pas de pièces d’identité physique. Je trouve ça fondamentalement bête, dans la mesure où je voulais juste connaître les prix, et n’opérer aucun changement sur mon compte.  Bientôt les boulangeries vont nous demander nos pièces d’identité pour avoir le prix du jambon beurre ...  Je sors très frustré de la boutique, il est temps que les marchands du « progrès » se l’appliquent à eux-mêmes.",il y a 2 jours,2019-09-16 11:39:36.633263,1 étoile,Sofiane Mohamed Issaad,0,0,https://www.google.com/maps/contrib/107893148823780758985/reviews?hl=fr-FR
ChZDSUhNMG9nS0VJQ0FnSUMwb0w3Q0d3EAEaFmNJQ1hUX2ZCSHJwMHI0a2cyc202TEE,"Quand je suis visité au boutique dans Italie2, votre employé, M.Nico(?) ou bien M.Niko(?), nous accueillait avec des humours. Il a traité son travail très rapidement et exactement aussi il sait bien travailler à mon avis.   Il est très plaisant pour les clients. Tout était bon et tous mes problèmes étaient réglés grâce à lui",il y a 5 jours,2019-09-16 11:39:36.634263,5 étoiles,신우현,0,0,https://www.google.com/maps/contrib/105928711826935790396/reviews?hl=fr-FR
ChdDSUhNMG9nS0VJQ0FnSURVM18tQjN3RRABGhZHLWVMdE1qcTFPcXlmZFRqY0F1NU5n,,il y a 6 jours,2019-09-16 11:39:36.636263,5 étoiles,Mi Gi,0,0,https://www.google.com/maps/contrib/103242943135961282344/reviews?hl=fr-FR
ChdDSUhNMG9nS0VJQ0FnSURVMV8yRHdnRRABGhZOWXRmMzJZcUNxcWwtVERLLWVaT293,,il y a une semaine,2019-09-16 11:39:36.637263,4 étoiles,Schwarzer Geist .,0,0,https://www.google.com/maps/contrib/116625771456497896454/reviews?hl=fr-FR
ChZDSUhNMG9nS0VJQ0FnSURVMV82NkN3EAEaFlZKUVYydnRMdUpaUVNYc2YxVFJtQ0E,,il y a une semaine,2019-09-16 11:39:36.639263,5 étoiles,emir adak,0,0,https://www.google.com/maps/contrib/111177380667325299091/reviews?hl=fr-FR
ChZDSUhNMG9nS0VJQ0FnSURVbDhxVFNREAEaFlNXUWRsa1ZobFIwN1R6MmlJdFdMWnc,,il y a une semaine,2019-09-16 11:39:36.640263,5 étoiles,Michel Danas,0,0,https://www.google.com/maps/contrib/105140349719982528808/reviews?hl=fr-FR
ChdDSUhNMG9nS0VJQ0FnSURVMl9YYzF3RRABGhZXNnVrVnpLcU4wQjlETWFtY3Q4N0tB,,il y a une semaine,2019-09-16 11:39:36.642263,5 étoiles,MARCHAND ISABELLE,0,0,https://www.google.com/maps/contrib/111576858876134133296/reviews?hl=fr-FR
ChZDSUhNMG9nS0VJQ0FnSURVazZYTUt3EAEaFjdVZHBiM01PWmRObnFQZDloZWppOXc,Une première visite vendeur très compétent   Nous y retournerons cet après-midi... J'espère y trouver la même qualité de service.... Nous sommes rentrés bredouille  Que de temps perdu. Orange est moqué du monde. J' ai la fibre. J' ai payé 215 € . La connexion est pire q' avant. Quel est le progrès  ? Juste de payer plus  ? La boîte wifi est posée en équilibre instable. Travaillez avec un peu plus de conscience professionnelle.,il y a une semaine,2019-09-16 11:39:36.644263,4 étoiles,Gloria Miler,0,0,https://www.google.com/maps/contrib/108797911040497511367/reviews?hl=fr-FR
ChdDSUhNMG9nS0VJQ0FnSURVby1uTzNBRRABGhZKN2ZlaEU2d1BrQ1o4RFNDT2hXLThB,excellent accueil bonne organisation inscription a l'arrivée et appel selon votre problème très efficace,il y a une semaine,2019-09-16 11:39:36.647263,5 étoiles,Catherine parisienne,0,0,https://www.google.com/maps/contrib/103921246228650001114/reviews?hl=fr-FR
ChdDSUhNMG9nS0VJQ0FnSURVOWNqRzZ3RRABGhZycTRveWM1a09uRDA4eUVKZ3JELXJB,,il y a 2 semaines,2019-09-16 11:39:36.650264,4 étoiles,Alexandre Balea,0,0,https://www.google.com/maps/contrib/110640289666713533974/reviews?hl=fr-FR
ChdDSUhNMG9nS0VJQ0FnSURVMVlXZzZBRRABGhZuUHNDWUQ3RFgtSTBuanQzQlJzLUNn,"Télécommande en panne. Retour au magasin. Prise en charge rapide. Nouvelle télécommande, en 10 minutes c'était réglé ! Top",il y a 2 semaines,2019-09-16 11:39:36.652264,4 étoiles,Sobine Paris,0,0,https://www.google.com/maps/contrib/109019981275466853434/reviews?hl=fr-FR
ChdDSUhNMG9nS0VJQ0FnSURVbGQyQTRnRRABGhZfMmxadXVzU2x0REYtTVNrXy1IazNR,"Je devais récupérer un boitier qui, à l origine devait m'être envoyé en point relais.  Plus de 30 minutes d'attente après, et surtout après avoir vu 4 sur les 5 employés occupés à... ne rien faire, je demande à quel moment je peux espérer être prise. C est normal me répond on. C est le service après vente qui doit me prendre en charge. Donc si j ai bien compris, il y a un service après vente à chaque point relais.",il y a 2 semaines,2019-09-16 11:39:36.655264,1 étoile,Thuy-Uyen Nguyen,0,0,https://www.google.com/maps/contrib/104866174255078859431/reviews?hl=fr-FR
ChdDSUhNMG9nS0VJQ0FnSURVeGVmY2hBRRABGhY1c0tkbEpqMW0xUUc5Tks2ZVBUalVR,,il y a 2 semaines,2019-09-16 11:39:36.657264,5 étoiles,Landry,0,0,https://www.google.com/maps/contrib/114564294221532423440/reviews?hl=fr-FR
ChdDSUhNMG9nS0VJQ0FnSURVMlpiRWd3RRABGhZ4TVhSaEx3dkhsN054YkVuM2FJZ1JB,,il y a 2 semaines,2019-09-16 11:39:36.659264,5 étoiles,Влад Сергиенко,0,0,https://www.google.com/maps/contrib/109722431758404245534/reviews?hl=fr-FR
ChZDSUhNMG9nS0VJQ0FnSURVbVkzellnEAEaFmlOdC1JWEJOaFR2YjRaN2FTUlZrTVE,,il y a 2 semaines,2019-09-16 11:39:36.662264,1 étoile,Sébastien L.,0,0,https://www.google.com/maps/contrib/100375023980577840934/reviews?hl=fr-FR
ChZDSUhNMG9nS0VJQ0FnSURVdm9MbGFBEAEaFjRQbUN5TFRNLWVtVkhqVVl6ZHJVc2c,,il y a 3 semaines,2019-09-16 11:39:36.665264,2 étoiles,Guillaume BONARDI,0,0,https://www.google.com/maps/contrib/106666851734764564730/reviews?hl=fr-FR
ChdDSUhNMG9nS0VJQ0FnSURVM29HQXJnRRABGhZ5aEVDS2RMbktBV2pNTlJoNVFyNnR3,Super,il y a 3 semaines,2019-09-16 11:39:36.668265,4 étoiles,Said Manadi,0,0,https://www.google.com/maps/contrib/105530521011894417367/reviews?hl=fr-FR
ChZDSUhNMG9nS0VJQ0FnSURVN3RfUUxREAEaFkU3VlhjZy1xOWVFeUtKOHNFSzRNUnc,,il y a 3 semaines,2019-09-16 11:39:36.669265,3 étoiles,Cheikh THIAM,0,0,https://www.google.com/maps/contrib/111001470379242383592/reviews?hl=fr-FR
ChdDSUhNMG9nS0VJQ0FnSURVbHRlbm1BRRABGhZhRzJMb1V4N1VORnBOWFUyVDdvNGZ3,Nul,il y a 3 semaines,2019-09-16 11:39:36.671265,1 étoile,Medina Lamara,0,0,https://www.google.com/maps/contrib/107093060745196548046/reviews?hl=fr-FR
ChZDSUhNMG9nS0VJQ0FnSURVa3VEVURnEAEaFktJUmZGSS1ockprTlY2bkxVMk8talE,,il y a 4 semaines,2019-09-16 11:39:36.672265,4 étoiles,Amed Dosso,0,0,https://www.google.com/maps/contrib/108816359323444121424/reviews?hl=fr-FR
ChdDSUhNMG9nS0VJQ0FnSURVZ3REdW1RRRABGhZ2OWNhN3g4TzRzWmVtNnotQUh3T2p3,,il y a 4 semaines,2019-09-16 11:39:36.674265,5 étoiles,Ana Gonzalez,0,0,https://www.google.com/maps/contrib/116980504977843070349/reviews?hl=fr-FR
ChdDSUhNMG9nS0VJQ0FnSURVckxld25nRRABGhZwcXpIOHpadmNSbE9qaEFhY09MQURn,,il y a 4 semaines,2019-09-16 11:39:36.675265,5 étoiles,Lauréna Ferreira,0,0,https://www.google.com/maps/contrib/108190224247628106626/reviews?hl=fr-FR
ChZDSUhNMG9nS0VJQ0FnSURVMU9USUF3EAEaFnlVSk5ubVNZNkVwbjhPLWJLWGUxREE,,il y a un mois,2019-09-16 11:39:36.678265,5 étoiles,Elias El Murr,0,0,https://www.google.com/maps/contrib/116466453407108945298/reviews?hl=fr-FR
ChdDSUhNMG9nS0VJQ0FnSUNVdTllN3lRRRABGhY4QWxUR0FYemJMMVl1WjQ1Znh5WFlB,Beaucoup d'attente (environ 30 minutes) du fait que les vendeurs soient obligés de dépasser leur rôle et de jouer les pédagogues avec des clients pas très doués... Ils sont vraiment patients... Accueil aimable et professionnel.,il y a un mois,2019-09-16 11:39:36.680265,3 étoiles,Caroline Masselin,0,0,https://www.google.com/maps/contrib/101783290832658012820/reviews?hl=fr-FR
ChdDSUhNMG9nS0VJQ0FnSUNVdS1yTGhBRRABGhZEVlM0ZkRxSjhPT0hJazlEcFk2c0Zn,,il y a un mois,2019-09-16 11:39:36.683265,5 étoiles,Joel Theophile,0,0,https://www.google.com/maps/contrib/106581268497978153808/reviews?hl=fr-FR
ChZDSUhNMG9nS0VJQ0FnSUNVMjdTMlZBEAEaFjBUQzJyWVRGSzFDV0l0UjFkV21sTFE,,il y a un mois,2019-09-16 11:39:36.686266,3 étoiles,DRAGONROD 59,0,0,https://www.google.com/maps/contrib/108690466987390877367/reviews?hl=fr-FR
ChdDSUhNMG9nS0VJQ0FnSUNVbTZ5UHBBRRABGhZMbUNmeXZBbnhQWDlRZWNZQ3ZzQmdR,Nul trop long pour une carte sim pour ma maman heureusement que moi je suis  chez Bouygues . :(,il y a un mois,2019-09-16 11:39:36.688266,1 étoile,Simon Bouysse,0,0,https://www.google.com/maps/contrib/108079914313698748173/reviews?hl=fr-FR
ChdDSUhNMG9nS0VJQ0FnSUNVNDc2YzRnRRABGhZhT0dsOEduLXItTU8zSTQxTFZfc0Z3,,il y a un mois,2019-09-16 11:39:36.689266,1 étoile,Le chien de Ma Vie,0,0,https://www.google.com/maps/contrib/102439110166128197994/reviews?hl=fr-FR
ChZDSUhNMG9nS0VJQ0FnSUNVZzVMd0xBEAEaFlE1T05RM19MY25FMk14cHFPYXJrelE,,il y a un mois,2019-09-16 11:39:36.691266,3 étoiles,Nadege - Carl GOUSSARD - BOISARD,0,0,https://www.google.com/maps/contrib/106055253711547937497/reviews?hl=fr-FR
ChZDSUhNMG9nS0VJQ0FnSUNVZzlEeFlREAEaFksyN0h5cUV0UTI5WXhWSl9mMktrbnc,Vendeuse très jolie 😍,il y a un mois,2019-09-16 11:39:36.693266,5 étoiles,boris al,0,0,https://www.google.com/maps/contrib/108796539423971468805/reviews?hl=fr-FR
ChZDSUhNMG9nS0VJQ0FnSUNVcmRHWmN3EAEaFnIxa0ZHQ19FMEVBQ0sxRDRybzJPSkE,,il y a un mois,2019-09-16 11:39:36.694266,1 étoile,maxence dupre,0,0,https://www.google.com/maps/contrib/106842737652732819754/reviews?hl=fr-FR
ChdDSUhNMG9nS0VJQ0FnSUNVcllEcWpBRRABGhZXN0lwZ1Z5RDVkMXl1M1JfY1JjQmdB,Pour moi c'était très bien. L'accueil faisait un peu usine mais une fois avec le conseiller tout s'est bien passé j'ai pu avoir la box et l'offre adéquate (il faut dire qu'entre geeks on se comprend),il y a un mois,2019-09-16 11:39:36.696266,4 étoiles,Dupré Jérôme,0,0,https://www.google.com/maps/contrib/108799384741392972310/reviews?hl=fr-FR
ChZDSUhNMG9nS0VJQ0FnSUNVN09yWlp3EAEaFmoxNG1MTmJkdkFYRm5DaGJQUUswbXc,Une heure de file d'attente 🙁🙁🙁,il y a un mois,2019-09-16 11:39:36.697266,2 étoiles,didier germain,0,0,https://www.google.com/maps/contrib/110065364018823517656/reviews?hl=fr-FR
ChZDSUhNMG9nS0VJQ0FnSUNVOU9yMUpREAEaFlZPdUZPVm9WaXlMMmtyWE9VanlzTnc,,il y a un mois,2019-09-16 11:39:36.699266,4 étoiles,Jean-Paul Reneaux,0,0,https://www.google.com/maps/contrib/104700892032830948456/reviews?hl=fr-FR
ChdDSUhNMG9nS0VJQ0FnSUNVNU5TSXNnRRABGhZnUFNGWUhveXhyeWpKWXoxSGNkOFRB,"Le minimum du minimum syndical en matière d'amabilité.  Je venais pour une recharge Airport. La dame de l'accueil m'envoie au bureau de tabac... où l'on me regarde interloqué.  Évidemment,  ce n'est pas dans un bureau de tabac que l'on trouve des recharges Orange Airports !  La dame de la boutique Orange est, en plus,  incompétente.  À FUIR. Je suis allée à la boutique Orange Bastille, où l'on est aimable ET compétent.",il y a un mois,2019-09-16 11:39:36.700266,1 étoile,Cécile Desprairies,0,0,https://www.google.com/maps/contrib/112906700685677656765/reviews?hl=fr-FR
ChZDSUhNMG9nS0VJQ0FnSUNVaElQOUxREAEaFmZyQUt0VzhZV3ZaaTJjdVhGNER2NHc,"A l écoute des clients, très bon sens commercial",il y a un mois,2019-09-16 11:39:36.702267,5 étoiles,ALEXANDRE T,0,0,https://www.google.com/maps/contrib/100848317940702669650/reviews?hl=fr-FR
ChZDSUhNMG9nS0VJQ0FnSUNVaUpQeElBEAEaFm5ta1lEdHZyMVRHN1pINUxHNU9IRHc,,il y a 2 mois,2019-09-16 11:39:36.703267,5 étoiles,Armand Fagnou,0,0,https://www.google.com/maps/contrib/117865605711483175380/reviews?hl=fr-FR
ChdDSUhNMG9nS0VJQ0FnSUNVb0xlMjNRRRABGhZvUUNsWHh6dXVkM0t2bmpqNXJYNlRn,,il y a 2 mois,2019-09-16 11:39:36.705267,3 étoiles,Anne-Laure,0,0,https://www.google.com/maps/contrib/108448282968239985319/reviews?hl=fr-FR
ChdDSUhNMG9nS0VJQ0FnSURrcjdlaWpRRRABGhZfV2Y4ZjlDUXozOFR4eTJkR0VyMkd3,Trop d attente,il y a 2 mois,2019-09-16 11:39:36.706267,2 étoiles,yà nà,0,0,https://www.google.com/maps/contrib/110942966028698026311/reviews?hl=fr-FR
ChZDSUhNMG9nS0VJQ0FnSURrcjdxTU13EAEaFndXRkRrUDVoaElDSjJnc19JckMtSEE,Pour renseignements sur connection Livebox défaillante ??????,il y a 2 mois,2019-09-16 11:39:36.708267,3 étoiles,Gisele v,0,0,https://www.google.com/maps/contrib/108550395708041017416/reviews?hl=fr-FR
ChdDSUhNMG9nS0VJQ0FnSURrejlmNjJRRRABGhZkelg4QWtsWWZZbW9uUzdSZFJLcmhR,Bien.,il y a 2 mois,2019-09-16 11:39:36.710267,3 étoiles,Sera Jacob,0,0,https://www.google.com/maps/contrib/101215076281559636712/reviews?hl=fr-FR
ChZDSUhNMG9nS0VJQ0FnSURraDhDUEV3EAEaFmxnT2RhYm40TGJ2MWhLUzNYbVFqMGc,"À éviter. Personnel audieux et incompétent, accueil catastrophe. Énervement ne sert à rien car...",il y a 2 mois,2019-09-16 11:39:36.712267,1 étoile,NostalAsie NostaLatina,0,0,https://www.google.com/maps/contrib/111108146072642890185/reviews?hl=fr-FR
ChdDSUhNMG9nS0VJQ0FnSURrN1o2VDZBRRABGhZSWGxQV0xJel9vUHVjbUxKMU9tZ0lB,Très bon accueil,il y a 2 mois,2019-09-16 11:39:36.713267,4 étoiles,Christophe T,0,0,https://www.google.com/maps/contrib/107828045286742766170/reviews?hl=fr-FR
ChZDSUhNMG9nS0VJQ0FnSURrcmZ2VklREAEaFm8zNkR5Mm5jVmZQWTE0dlE1akxBWVE,,il y a 2 mois,2019-09-16 11:39:36.715267,3 étoiles,Catherine Lejan,0,0,https://www.google.com/maps/contrib/117951663679586755758/reviews?hl=fr-FR
ChdDSUhNMG9nS0VJQ0FnSURrbGNMRXZRRRABGhZuZzdRWnM1dWZjMkwzZDVoWGxkUFV3,,il y a 2 mois,2019-09-16 11:39:36.716267,4 étoiles,Mohamed Amine,0,0,https://www.google.com/maps/contrib/114005793868871470437/reviews?hl=fr-FR
ChZDSUhNMG9nS0VJQ0FnSURrLWZtNVJREAEaFk5jQW9SdExzZVZjNy05RGdxenozdEE,"armez-vous de (beaucoup, vraiment beaucoup...) de patience.",il y a 2 mois,2019-09-16 11:39:36.718267,1 étoile,Aicha Panguia,0,0,https://www.google.com/maps/contrib/112493465199663519363/reviews?hl=fr-FR
ChdDSUhNMG9nS0VJQ0FnSURrLWM2M3ZBRRABGhYzQnExZDlDRENBOGJuSllyd2tBeWZR,,il y a 2 mois,2019-09-16 11:39:36.719268,2 étoiles,Inch Ben,0,0,https://www.google.com/maps/contrib/106943369724500247582/reviews?hl=fr-FR
ChZDSUhNMG9nS0VJQ0FnSURrNlpTUGJ3EAEaFkRVNnVRbFByS3ZvOWwwMlBMUm9VSWc,Aucuns professionnalismes,il y a 2 mois,2019-09-16 11:39:36.721268,1 étoile,Thérèse GIRAUD,0,0,https://www.google.com/maps/contrib/113545226705272526678/reviews?hl=fr-FR
ChdDSUhNMG9nS0VJQ0FnSUNFdV9qWjFRRRABGhZrRDRwZ1hDMGZsZ0kzWDZSVTlhT19B,,il y a 2 mois,2019-09-16 11:39:36.722268,1 étoile,Samar Hamis,0,0,https://www.google.com/maps/contrib/109346088490947097232/reviews?hl=fr-FR
ChdDSUhNMG9nS0VJQ0FnSUQ0XzQ2RzVRRRABGhZqNjdYRGZwTG9DSi1tSTFLbWx2enV3,Accueil déplorable par le soi disant responsable de la boutique . Aucune écoute client ni volonté de comprendre le problème . . Et je suis une cliente prémilitaire. Qu est ce que cela doit être pour les autres . A fuir,il y a 3 mois,2019-09-16 11:39:36.724268,1 étoile,Sandrine Pautot,0,0,https://www.google.com/maps/contrib/108362873763693361052/reviews?hl=fr-FR
ChZDSUhNMG9nS0VJQ0FnSUM0aGR2S2ZnEAEaFjBET3cwOGtULXdmSE9rRlZCdXNMQnc,C'est possible de mettre 0?,il y a 3 mois,2019-09-16 11:39:36.726268,1 étoile,Nico Jeffroy,0,0,https://www.google.com/maps/contrib/110495391673233782701/reviews?hl=fr-FR
ChZDSUhNMG9nS0VJQ0FnSUM0aWR6Y0VBEAEaFjZ3NG9pZXB3eXZDdHZyTVhKTEJPVGc,Personnel accueillant,il y a 3 mois,2019-09-16 11:39:36.728268,4 étoiles,Papa John moine de russy,0,0,https://www.google.com/maps/contrib/115010629538643181311/reviews?hl=fr-FR
ChdDSUhNMG9nS0VJQ0FnSUM0NUpfeHN3RRABGhZsWTBLbVlWZm5ERDB2SmMzSFdwRElR,,il y a 3 mois,2019-09-16 11:39:36.730268,3 étoiles,ahmed salem soumare,0,0,https://www.google.com/maps/contrib/108461705966162731271/reviews?hl=fr-FR
ChZDSUhNMG9nS0VJQ0FnSUM0aUlyaWN3EAEaFk5sU296NDU0Tk9feVRuQi1aNVZCNWc,Carrément invisible et pourtant...,il y a 3 mois,2019-09-16 11:39:36.733268,2 étoiles,Myriam Mauron,0,0,https://www.google.com/maps/contrib/102140947094470957317/reviews?hl=fr-FR
ChdDSUhNMG9nS0VJQ0FnSUM0b1Atd3pRRRABGhZCRldNb3Q4Z0FzcmxHV3Myb0FTMW13,"Tres bon accueille, bonne prise en charge",il y a 3 mois,2019-09-16 11:39:36.735268,5 étoiles,gamemox quatre,0,0,https://www.google.com/maps/contrib/114459022791222616483/reviews?hl=fr-FR
ChdDSUhNMG9nS0VJQ0FnSURZaDZ2SGtRRRABGhZPZVVKWVhiWGJiblZURVdsZnAtczVR,Super conseil très pro,il y a 3 mois,2019-09-16 11:39:36.737269,5 étoiles,Béatrice  Millac,0,0,https://www.google.com/maps/contrib/103948076245688204957/reviews?hl=fr-FR
ChdDSUhNMG9nS0VJQ0FnSURZLS1EOTFRRRABGhZBYm9TQ1dPZ3Noa0lwVzQtUVdPWTFn,,il y a 3 mois,2019-09-16 11:39:36.738269,3 étoiles,Izon,0,0,https://www.google.com/maps/contrib/103068938427074950447/reviews?hl=fr-FR
ChZDSUhNMG9nS0VJQ0FnSURZdTZEYWNREAEaFjlfOUFIY3NRdC1IdEFTNHFWNEZ3VlE,,il y a 3 mois,2019-09-16 11:39:36.740269,1 étoile,Stephane Gratz,0,0,https://www.google.com/maps/contrib/105300219668847885186/reviews?hl=fr-FR
ChdDSUhNMG9nS0VJQ0FnSURZc1pIdWl3RRABGhZZN0hyYjQta3NNQmJoWDFXZklJR0p3,Efficace et rapide pour mon échange de box,il y a 4 mois,2019-09-16 11:39:36.741269,5 étoiles,Fabien Henri,0,0,https://www.google.com/maps/contrib/103104638034504055193/reviews?hl=fr-FR
